Import_Date,Item_Name,Brand_Name,Size,Order_Quantity
3/15/2022,Torsion Bar Solar Boost #AD-47694,Adidas,Q,200000
3/15/2022,Torsion Bar Solar Prime #AD-44000,Adidas,Q,200000
3/15/2022,TPU Lateral & Medial #BBKLV3,NB,G,10000
3/15/2022,TPU Lateral & Medial #BBKLV3,NB,G,120000
3/15/2022,TPU Lateral & Medial #BBKLV3,NB,E,120000
3/16/2022,Insole Board JV8-0665 LH-2,NB,P,18000
3/16/2022,Insole Board JV8-0665 LH-2,NB,D,18000
3/16/2022,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,L,1000
3/16/2022,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,L,18000
3/16/2022,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,L,4000
3/16/2022,Outsole NB#MB3000V4,NB,O,10000
3/17/2022,Outsole #MB4040V7,NB,W,15000
3/17/2022,Outsole Agility SG#42663,Adidas,Q,9000
3/17/2022,Outsole ELMN8 V7 #40533,Brooks,L,2000
3/17/2022,Outsole NB#MB3000V4,NB,D,22000
3/17/2022,Outsole NB#MB3000V4,NB,D,22000
3/17/2022,Outsole NB#MB3000V4,NB,R,400000
3/17/2022,Outsole Quickframe 2.0 #43685,Other,F,8000
3/17/2022,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,Q,3000
3/17/2022,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,Q,8000
3/17/2022,Torsion Bar Solar Boost #AD-47694,Adidas,N,18000
3/17/2022,Torsion Bar Solar Boost #AD-47694,Adidas,Q,18000
3/18/2022,Heel counter C 8-0114-M/W,NB,A,16000
3/18/2022,Heel counter C 8-0114-M/W,NB,A,16000
3/18/2022,Insole Board JV8-0425-1,NB,R,16000
3/18/2022,Insole Board X20 FG #11046,Adidas,Q,16000
3/18/2022,Outsole Adizero LJ #AD-30569,Adidas,L,16000
3/18/2022,Outsole Adizero LJ #AD-30569,Adidas,O,3000
3/18/2022,Outsole Adizero LJ #AD-30569,Adidas,R,3000
3/18/2022,Outsole Adizero LJ #AD-30569,Adidas,G,20000
3/18/2022,Outsole Adizero LJ #AD-30569,Adidas,D,600000
3/18/2022,Outsole Adizero LJ #AD-30569,Adidas,F,600000
3/18/2022,Outsole Adizero LJ #AD-30569,Adidas,P,10000
3/18/2022,Outsole Adizero LJ #AD-30569,Adidas,M,10000
3/18/2022,Outsole Furon 6 FG #PFG002,NB,Q,20000
3/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,4000
3/18/2022,Outsole FXG J’s#42146,Adidas,L,8000
3/18/2022,Outsole Quickframe 2.0 #43685,Other,E,6000
3/18/2022,Outsole Tekela 4 FG #PFG004,NB,M,6000
3/18/2022,Outsole Tekela 4 FG #PFG004,NB,D,29000
3/18/2022,Outsole Tekela 4 FG #PFG004,NB,R,24000
3/18/2022,Outsole Tekela 4 FG #PFG004,NB,N,18000
3/18/2022,Outsole Tekela 4 FG #PFG004,NB,Q,12000
3/18/2022,Outsole Tekela 4 FG #PFG004,NB,P,5000
3/18/2022,Outsole Tekela 4 FG #PFG004,NB,E,38000
3/18/2022,Outsole Tekela 4 FG #PFG004,NB,F,14000
3/18/2022,Outsole Tekela 4 FG #PFG004,NB,O,5000
3/18/2022,Outsole Tekela HG #NSM-THG01,Other,R,21000
3/18/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,9000
3/18/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,16000
3/18/2022,Outsole Ultra FG Jr #FB1107,Puma,L,8000
3/18/2022,Outsole Ultra FG Jr #FB1107,Puma,L,53000
3/18/2022,Outsole Ultra FG Jr #FB1107,Puma,L,30000
3/18/2022,Panel EQ19 RUN #55178,Adidas,N,6000
3/18/2022,Panel EQ19 RUN #55178,Adidas,N,6000
3/18/2022,Panel EQ19 RUN #55178,Adidas,N,2000
3/18/2022,Panel EQ19 RUN #55178,Adidas,N,2000
3/18/2022,Plate Velosamba #AD-45015,Adidas,Q,20000
3/18/2022,Plate Velosamba #AD-45015,Adidas,Q,70000
3/18/2022,Plate Velosamba #AD-45015,Adidas,Q,20000
3/18/2022,Shank Hyperion Rocket,Brooks,R,20000
3/18/2022,Shank Hyperion Rocket,Brooks,R,70000
3/18/2022,Shank Hyperion Rocket,Brooks,R,30000
3/18/2022,Shank Hyperion Rocket,Brooks,R,200000
3/18/2022,Shank Hyperion Rocket,Brooks,R,9000
3/18/2022,Shank Hyperion Rocket,Brooks,R,5000
3/18/2022,Shank Hyperion Rocket,Brooks,R,7000
3/18/2022,Shank Hyperion Rocket,Brooks,R,3000
3/18/2022,Shank Hyperion Rocket,Brooks,R,79000
3/18/2022,Shank Hyperion Rocket,Brooks,R,8000
3/18/2022,Shank Propelv4 #PROPELV4,NB,V,6000
3/18/2022,Shank Propelv4 #PROPELV4,NB,V,57000
3/18/2022,Shank Propelv4 #PROPELV4,NB,V,8000
3/18/2022,Shank Propelv4 #PROPELV4,NB,U,3000
3/18/2022,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,Q,1000000
3/19/2022,Insole Board X20 FG #11046,Adidas,Q,5000
3/19/2022,Insole Board X20 FG #11046,Adidas,O,4000
3/19/2022,Insole Board X20 FG #11046,Adidas,Q,15000
3/19/2022,Insole Board X20 FG #11046,Adidas,O,3000
3/19/2022,Insole Board X20 FG #11046,Adidas,Q,9000
3/19/2022,Insole Board X20 FG #11046,Adidas,O,18000
3/19/2022,Insole Board X20 FG #11046,Adidas,Q,40000
3/19/2022,Outsole Evospeed 3+4 i SG#FB396,Puma,Q,40000
3/19/2022,Outsole Future MxSG #FB1089,Puma,O,10000
3/19/2022,Outsole Future MxSG #FB1089,Puma,D,5000
3/19/2022,Outsole Future MxSG #FB1089,Puma,Q,6000
3/19/2022,Outsole Future MxSG #FB1089,Puma,R,2000
3/19/2022,Outsole Future MxSG #FB1089,Puma,D,3000
3/19/2022,Outsole Future MxSG #FB1089,Puma,P,2000
3/19/2022,Outsole Future MxSG #FB1089,Puma,E,200000
3/19/2022,Outsole Future MxSG #FB1089,Puma,P,200000
3/19/2022,Outsole Future MxSG #FB1089,Puma,R,2000
3/19/2022,Outsole Future MxSG #FB1089,Puma,N,5000
3/19/2022,Outsole Future MxSG #FB1089,Puma,O,15000
3/19/2022,Outsole Future MxSG #FB1089,Puma,N,10000
3/19/2022,Outsole Future MxSG #FB1089,Puma,Q,10000
3/19/2022,Outsole Future MxSG #FB1089,Puma,L,10000
3/19/2022,Outsole Future MxSG #FB1089,Puma,M,5000
3/19/2022,Outsole Future MxSG #FB1089,Puma,E,15000
3/19/2022,Outsole Future MxSG #FB1089,Puma,L,20000
3/19/2022,Outsole Future MxSG #FB1089,Puma,F,15000
3/19/2022,Outsole Future MxSG #FB1089,Puma,M,15000
3/19/2022,Outsole Future MxSG #FB1089,Puma,G,20000
3/19/2022,Outsole Future MxSG #FB1089,Puma,R,20000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,20000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,P,1000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,N,10000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,L,5000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,L,5000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,O,5000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,D,5000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,D,5000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,E,5000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,5000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,E,5000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,R,5000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,F,5000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,G,4000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,N,15000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,O,8000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,P,15000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,R,15000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,M,4000
3/19/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,R,8000
3/19/2022,Outsole Game Changer Pro #FB1043,Puma,P,6000
3/19/2022,Outsole Game Changer SG#FB1044,Puma,P,37000
3/19/2022,Outsole Puma #FB1103,Other,P,23000
3/19/2022,Outsole Quickframe 2.0 #43685,Other,E,4000
3/19/2022,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,Q,0
3/21/2022,Eyestay Zenchill XXII #59701-ET,Other,N,22000
3/21/2022,Eyestay Zenchill XXII #59701-ET,Other,N,10000
3/21/2022,Heelcap Zenchill XXII #59701-HT,Adidas,N,7000
3/21/2022,Heelcap Zenchill XXII #59701-HT,Adidas,N,8000
3/21/2022,Insole Board #A-26006,Adidas,P,7000
3/21/2022,Insole Board JV8-0425-1,NB,R,10000
3/21/2022,Insole Board JV8-0665 LH-2,NB,R,10000
3/21/2022,Insole Board X20 FG #11046,Adidas,Q,10000
3/21/2022,Insole Board X20 FG #11046,Adidas,Q,10000
3/21/2022,Insole Board X20 FG #11046,Adidas,M,10000
3/21/2022,Insole Board X20 FG #11046,Adidas,D,10000
3/21/2022,Insole Board X20 FG #11046,Adidas,R,10000
3/21/2022,Insole Board X20 FG #11046,Adidas,N,30000
3/21/2022,Insole Board X20 FG #11046,Adidas,G,10000
3/21/2022,Insole Board X20 FG #11046,Adidas,D,10000
3/21/2022,Insole Board X20 FG #11046,Adidas,O,10000
3/21/2022,Insole Board X20 FG #11046,Adidas,P,10000
3/21/2022,Insole Board X20 FG #11046,Adidas,Q,10000
3/21/2022,Insole Board X20 FG #11046,Adidas,O,10000
3/21/2022,Insole Board X20 FG #11046,Adidas,Q,30000
3/21/2022,Insole Board X20 FG #11046,Adidas,E,4000
3/21/2022,Insole Board X20 FG #11046,Adidas,L,2000
3/21/2022,Insole Board X20 FG #11046,Adidas,P,30000
3/21/2022,Insole Board X20 FG #11046,Adidas,E,9000
3/21/2022,Insole Board X20 FG #11046,Adidas,R,3000
3/21/2022,Insole Board X20 FG #11046,Adidas,F,3000
3/21/2022,Insole Board X20 FG #11046,Adidas,F,35000
3/21/2022,Insole Board X20 FG #11046,Adidas,N,35000
3/21/2022,Insole Board X20 FG #11046,Adidas,M,5000
3/21/2022,Outsole Furon 3 FG #NSM-FFG02,NB,R,26000
3/21/2022,Outsole Furon 3(Take Down) FG J´s #NSJ-FFG02TD,NB,C,10000
3/21/2022,Outsole Furon 6 FG #PFG002,NB,R,10000
3/21/2022,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,K,10000
3/21/2022,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,K,10000
3/21/2022,Outsole #29184 AS1613,Adidas,P,15000
3/21/2022,Shank BB2WXYV3,NB,R,18000
3/21/2022,Shank Deviate 2 #JO1162,Puma,O,14000
3/21/2022,Shank Deviate 2 #JO1162,Puma,M,15000
3/21/2022,Shank Deviate 2 #JO1162,Puma,L,50000
3/21/2022,Shank Deviate 2 #JO1162,Puma,P,29000
3/21/2022,TPU BB2WXYV3,NB,V,50000
3/22/2022,Insole Board JV8-0665 LH-2,NB,F,30000
3/22/2022,Insole Board JV8-0665 LH-2,NB,P,28000
3/22/2022,Insole Board JV8-0665 LH-2,NB,D,53000
3/22/2022,Insole Board JV8-0665 LH-2,NB,R,134000
3/22/2022,Insole Board JV8-0665 LH-2,NB,Q,103000
3/22/2022,Insole Board JV8-0665 LH-2,NB,G,56000
3/22/2022,Insole Board JV8-0665 LH-2,NB,O,48000
3/22/2022,Insole Board JV8-0665 LH-2,NB,R,68000
3/22/2022,Midsole Blades Adizero SUB 2 #AD-53755,Other,Q,72000
3/22/2022,Midsole Blades Adizero SUB 2 #AD-53755,Other,L,20000
3/22/2022,Midsole Blades Adizero SUB 2 #AD-53755,Other,O,52000
3/22/2022,NB CR M/W574,NB,V,44000
3/22/2022,Outsole Furon 6 FG #PFG002,NB,F,22000
3/22/2022,Outsole Furon 6 FG #PFG002,NB,R,3000
3/22/2022,Outsole Furon 6 FG #PFG002,NB,D,10000
3/22/2022,Outsole Furon 6 FG #PFG002,NB,Q,10000
3/22/2022,Outsole Furon 6 FG #PFG002,NB,P,30000
3/22/2022,Outsole Furon 6 FG #PFG002,NB,O,30000
3/22/2022,Outsole Furon 6 FG #PFG002,NB,G,10000
3/22/2022,Outsole NB Composite COMPV1,NB,R,30000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,P,10000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,D,10000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,Q,15000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,R,4000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,R,21000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,N,17000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,M,38000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,D,35000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,Q,4000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,P,5000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,E,88000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,F,2000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,O,47000
3/22/2022,Outsole Tekela V2 SG #PSG001,NB,F,21000
3/22/2022,Outsole Tekela V2 SG #PSG001,NB,G,2000
3/22/2022,Outsole Tekela V2 SG #PSG001,NB,R,4000
3/22/2022,Outsole Tekela V2 SG #PSG001,NB,D,10000
3/22/2022,Outsole Tekela V2 SG #PSG001,NB,P,20000
3/22/2022,Outsole Tekela V2 SG #PSG001,NB,Q,10000
3/22/2022,Plate Velosamba #AD-45015,Other,Q,10000
3/22/2022,Torsion Bar Solar Boost #AD-47694,Adidas,Q,10000
3/22/2022,TPU BB2WXYV3,NB,R,10000
3/23/2022,Banadage MTBR Adilette #61679,Adidas,R,1000
3/23/2022,Banadage MTBR Adilette #61679,Adidas,R,4000
3/23/2022,Banadage MTBR Adilette #61679,Adidas,R,1000
3/23/2022,Banadage MTBR Adilette #61679,Adidas,R,4000
3/23/2022,Heel Counter 61BAS,Adidas,A,7000
3/23/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,2000
3/23/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,1000
3/23/2022,Outsole Adizero LJ #AD-30569,Adidas,R,4000
3/23/2022,Outsole Future MG #FB1095,Puma,Q,1000
3/23/2022,Outsole MTBR Adilette #61681,Adidas,R,2000
3/23/2022,Outsole MTBR Adilette #61681,Adidas,R,2000
3/23/2022,Outsole MTBR Adilette #61681,Adidas,R,6000
3/23/2022,Outsole NB PL #4040V6,NB,W,4000
3/23/2022,Outsole NB PL #4040V6,NB,W,2000
3/23/2022,Outsole NB PL #4040V6,NB,W,5000
3/23/2022,Outsole NB PL #4040V6,NB,W,6000
3/23/2022,Outsole NB PL #4040V6,NB,W,6000
3/23/2022,Outsole NB PL #4040V6,NB,W,7000
3/23/2022,Outsole NB PL #4040V6,NB,W,6000
3/23/2022,Outsole NB PL #4040V6,NB,W,4000
3/23/2022,Outsole NB PL #4040V6,NB,W,6000
3/23/2022,Outsole NB PL #4040V6,NB,W,1000000
3/23/2022,Outsole NB PL #4040V6,NB,W,18000
3/23/2022,Outsole NB PL #4040V6,NB,W,18000
3/23/2022,Outsole NB#MB3000V4,NB,M,30000
3/23/2022,Outsole NB#MB3000V4,NB,L,30000
3/23/2022,Outsole NB#MB3000V4,NB,O,60000
3/23/2022,Outsole NB#MB3000V4,NB,L,30000
3/23/2022,Outsole NB#MB3000V4,NB,R,30000
3/23/2022,Outsole NB#MB3000V4,NB,O,30000
3/23/2022,Outsole NB#MB3000V4,NB,P,30000
3/23/2022,Outsole NB#MB3000V4,NB,D,60000
3/23/2022,Outsole NB#MB3000V4,NB,E,30000
3/23/2022,Outsole NB#MB3000V4,NB,M,60000
3/23/2022,Outsole NB#MB3000V4,NB,Q,30000
3/23/2022,Outsole NB#MB3000V4,NB,N,30000
3/23/2022,Outsole Plate Sprint Star #AD-39902,Adidas,Q,30000
3/23/2022,Outsole Plate Sprint Star #AD-39902,Adidas,Q,30000
3/23/2022,Outsole Tekela 4 FG #PFG004,NB,R,60000
3/23/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,30000
3/23/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,O,30000
3/23/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,D,30000
3/23/2022,Puma Twist Lock 015500,Puma,T,60000
3/24/2022,Heel counter #CTJSV1,NB,V,60000
3/24/2022,Heel Counter A1004,Adidas,A,30000
3/24/2022,Heel Counter A1006,Adidas,A,30000
3/24/2022,Heel Counter A1006,Adidas,A,26000
3/24/2022,Heel counter C 8-0114-M/W,NB,A,34000
3/24/2022,Heel counter C 8-0114-M/W,NB,A,17000
3/24/2022,Heelcap Ultra 4D #AD30832,Adidas,Q,17000
3/24/2022,Insole Board JV8-0425-1,NB,R,17000
3/24/2022,Insole Board JV8-0425-1,NB,G,25000
3/24/2022,Insole Board JV8-0425-1,NB,P,52000
3/24/2022,Insole Board JV8-0425-1,NB,O,10000
3/24/2022,Insole Board JV8-0425-1,NB,F,10000
3/24/2022,Insole Board JV8-0425-1,NB,Q,12000
3/24/2022,Insole Board JV8-0665 LH-2,NB,R,10000
3/24/2022,Insole Board X20 FG #11046,Adidas,Q,10000
3/24/2022,Insole Board X20 FG #11046,Adidas,Q,30000
3/24/2022,Insole Board X20 FG #11046,Adidas,M,10000
3/24/2022,Insole Board X20 FG #11046,Adidas,Q,200000
3/24/2022,Insole Board X20 FG #11046,Adidas,D,200000
3/24/2022,Insole Board X20 FG #11046,Adidas,D,200000
3/24/2022,Insole Board X20 FG #11046,Adidas,Q,40000
3/24/2022,Insole Board X20 FG #11046,Adidas,N,14000
3/24/2022,Insole Board X20 FG #11046,Adidas,G,66000
3/24/2022,Insole Board X20 FG #11046,Adidas,R,44000
3/24/2022,Insole Board X20 FG #11046,Adidas,F,44000
3/24/2022,Insole Board X20 FG #11046,Adidas,O,30000
3/24/2022,Insole Board X20 FG #11046,Adidas,P,23000
3/24/2022,Insole Board X20 FG #11046,Adidas,E,16000
3/24/2022,Insole Board X20 FG #11046,Adidas,O,16000
3/24/2022,Insole Board X20 FG #11046,Adidas,R,2000
3/24/2022,Insole Board X20 FG #11046,Adidas,N,7000
3/24/2022,Insole Board X20 FG #11046,Adidas,F,18000
3/24/2022,Insole Board X20 FG #11046,Adidas,Q,22000
3/24/2022,Insole Board X20 FG #11046,Adidas,M,20000
3/24/2022,Insole Board X20 FG #11046,Adidas,E,7000
3/24/2022,Insole Board X20 FG #11046,Adidas,P,4000
3/24/2022,Insole Board X20 FG #11046,Adidas,L,33000
3/24/2022,Midsole Blades Adizero SUB 2 #AD-53755,Adidas,Q,15000
3/24/2022,Midsole Blades Adizero SUB 2 #AD-53755,Adidas,Q,45000
3/24/2022,Midsole Blades Adizero SUB 2 #AD-53755,Adidas,Q,6000
3/24/2022,NB CR M/W574,NB,V,5000
3/24/2022,NB CR M/W574,NB,V,6000
3/24/2022,NB CR M/W574,NB,V,7000
3/24/2022,NB CR M/W574,NB,V,6000
3/24/2022,NB CR M/W574,NB,V,10000
3/24/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,5000
3/24/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,8000
3/24/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,35000
3/24/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,35000
3/24/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,71000
3/24/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,66000
3/24/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,35000
3/24/2022,Outsole AG02 #NSM-AG02,NB,O,35000
3/24/2022,Outsole AG02 #NSM-AG02,NB,F,6000
3/24/2022,Outsole AG02 #NSM-AG02,NB,Q,10000
3/24/2022,Outsole Agility SG#42663,Adidas,Q,19000
3/24/2022,Outsole Furon 6 FG #PFG002,NB,R,19000
3/24/2022,Outsole Olympic Plate #AD-06636,Other,Q,102000
3/24/2022,Outsole Olympic Plate #AD-06636,Other,Q,36000
3/24/2022,Outsole Olympic Plate #AD-06636,Other,Q,7000
3/24/2022,Outsole Olympic Plate #AD-06636,Other,Q,4000
3/24/2022,Outsole Plate Sprint Star #AD-39902,Adidas,Q,20000
3/24/2022,Outsole Plate Sprint Star #AD-39902,Adidas,Q,14000
3/24/2022,Outsole Tekela 4 FG #PFG004,NB,R,14000
3/24/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,7000
3/24/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,5000
3/24/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,101000
3/24/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,5000
3/24/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,5000
3/24/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,5000
3/24/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,5000
3/24/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,5000
3/24/2022,PANEL ULTRA 4D #AD30832,Adidas,R,5000
3/24/2022,Shank BB2WXYV3,NB,R,5000
3/24/2022,Torsion Bar (Rod) AVANTI 25 #AD-56677,Adidas,Q,5000
3/24/2022,Torsion Bar (Rod) AVANTI 25 #AD-56677,Adidas,Q,5000
3/24/2022,Torsion Bar (Rod) AVANTI 25 #AD-56677,Adidas,Q,5000
3/24/2022,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,Q,5000
3/25/2022,Eyestay Zenchill XXII #59701-ET,Other,Q,5000
3/25/2022,NB CR M/W574,NB,V,8000
3/25/2022,NB CR M/W574,NB,V,4000
3/25/2022,NB CR M/W574,NB,V,5000
3/25/2022,NB CR M/W574,NB,V,5000
3/25/2022,NB CR M/W574,NB,V,5000
3/25/2022,NB CR M/W574,NB,V,5000
3/25/2022,Outsole Furon 6 FG #PFG002,NB,R,5000
3/25/2022,Outsole Furon 6 FG #PFG002,NB,R,5000
3/25/2022,Outsole Furon 6 FG #PFG002,NB,P,5000
3/25/2022,Outsole Furon 6 FG #PFG002,NB,E,5000
3/25/2022,Outsole Furon 6 FG #PFG002,NB,D,6000
3/25/2022,Outsole Furon 6 FG #PFG002,NB,Q,9000
3/25/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,N,5000
3/25/2022,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,L,8000
3/25/2022,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,L,12000
3/25/2022,Outsole Originals Stan Smith Loop #AD-56914,Adidas,Q,4000
3/25/2022,Outsole Originals Stan Smith Loop #AD-56914,Adidas,Q,1000
3/25/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,7000
3/25/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,10000
3/25/2022,Outsole Ultra FG #FB1106 P4,Puma,O,10000
3/25/2022,PANEL ULTRA 4D #AD30832,Adidas,Q,30000
3/25/2022,Shank Answer IV R1116D,Reebok,U,10000
3/25/2022,Shank Answer IV R1116D,Reebok,U,14000
3/25/2022,Shank Answer IV R1116D,Reebok,U,36000
3/25/2022,Test Plates NB,NB,Y,45000
3/25/2022,Test Plates NB,NB,Y,30000
3/25/2022,Test Plates NB,NB,Y,5000
3/25/2022,Test Plates NB,NB,Y,5000
3/25/2022,Test Plates NB,NB,Y,20000
3/25/2022,Torsion Bar #AF0207M,Adidas,Q,20000
3/25/2022,TPU Shank Base Line 1.0 #50062001,Reebok,V,6000
3/25/2022,TPU Shank Base Line 1.0 #50062001,Reebok,V,20000
3/25/2022,TPU Shank Base Line 1.0 #50062001,Reebok,V,2000
3/26/2022,Eyestay Zenchill XXII #59701-ET,Other,Q,9000
3/26/2022,Heel counter C 8-0114-M/W,NB,A,20000
3/26/2022,Heelcap Zenchill XXII #59701-HT,Adidas,Q,2000
3/26/2022,Insole Board X20 FG #11046,Adidas,Q,4000
3/26/2022,Insole Board X20 FG #11046,Adidas,E,2000
3/26/2022,Insole Board X20 FG #11046,Adidas,Q,8000
3/26/2022,Outsole Plate Sprint Star #AD-39902,Adidas,Q,8000
3/26/2022,Plate Velosamba #AD-45015,Adidas,Q,3000
3/26/2022,Plate Velosamba #AD-45015,Adidas,Q,3000
3/26/2022,Torsion Bar Adizero Adios 5 #AD-07213,Adidas,Q,2000
3/26/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,Other,Q,3000
3/26/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,Other,Q,3000
3/26/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,Other,N,1000
3/26/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,Other,Q,1000
3/26/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,Other,N,2000
3/26/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,Other,Q,2000
3/26/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,Other,N,2000
3/26/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,Other,N,10000
3/28/2022,Heel Counter 21005,Adidas,A,10000
3/28/2022,Heelcap Ultra 4D #AD30832,Adidas,Q,11000
3/28/2022,Heelcap Ultra 4D #AD30832,Adidas,Q,20000
3/28/2022,Heelcap Ultra 4D #AD30832,Adidas,Q,20000
3/28/2022,Insole Board JV8-0665 LH-2,NB,R,2000
3/28/2022,Insole Board JV8-0665 LH-2,NB,P,4000
3/28/2022,Insole Board JV8-0665 LH-2,NB,D,2000
3/28/2022,Midsole Shift #61086,Adidas,Q,1000
3/28/2022,Midsole Shift #61086,Adidas,N,6000
3/28/2022,Midsole Shift #61086,Adidas,Q,14000
3/28/2022,Midsole Shift #61086,Adidas,N,2000
3/28/2022,NB CR M/W574,NB,V,6000
3/28/2022,NB CR M/W574,NB,V,5000
3/28/2022,Outsole Agility SG#42663,Adidas,Q,10000
3/28/2022,Outsole Agility SG#42663,Adidas,Q,2000
3/28/2022,Outsole Agility SG#42663,Adidas,Q,2000
3/28/2022,Outsole Furon 6 FG #PFG002,NB,R,2000
3/28/2022,Outsole Furon 6 FG #PFG002,NB,P,2000
3/28/2022,Outsole Furon 6 FG #PFG002,NB,D,2000
3/28/2022,Outsole Future MG #FB1095,Puma,Q,2000
3/28/2022,Outsole Future MG #FB1095,Puma,Q,10000
3/28/2022,Outsole Future MG #FB1095,Puma,Q,1000
3/28/2022,Outsole Future MG #FB1095,Puma,Q,1000
3/28/2022,Outsole Future MG #FB1095,Puma,Q,28000
3/28/2022,Outsole Tekela V2 FG #PFG001,NB,R,2000
3/28/2022,Outsole Tekela V2 FG #PFG001,NB,P,2000
3/28/2022,Outsole Tekela V2 FG #PFG001,NB,E,4000
3/28/2022,Outsole Tekela V2 FG #PFG001,NB,D,30000
3/28/2022,Outsole Tekela V2 FG #PFG001,NB,Q,30000
