Date,Item_Name,Brand_Name,Size,Order_Quantity,Category,New_Color
12/23/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,7,4,OS,NO
12/23/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,11,2,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 7-7T/W's 8T-9,6,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 9-9T/W's 10T-11,12,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's:11-11T/W's:12T-13,9,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's:16,6,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's:13,6,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 8-8T/W's 9T-10,6,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 5-5T/W's 6T-7,6,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's:15,3,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's:14,3,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 6-6T/W's 7T-8,9,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 10-10T/W's 11T-12,12,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's:12-12T,12,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 7-7T/W's 8T-9,6,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's:3T/W's:5,3,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 9-9T/W's 10T-11,9,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 5-5T/W's 6T-7,6,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 8-8T/W's 9T-10,6,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's:11-11T/W's:12T-13,6,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 10-10T/W's 11T-12,6,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 6-6T/W's 7T-8,6,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's:4-4T/W's:5T-6,9,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 7-7T/W's 8T-9,12,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 9-9T/W's 10T-11,12,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's:14,6,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's:16,12,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's:13,12,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 8-8T/W's 9T-10,12,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 5-5T/W's 6T-7,12,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's:15,6,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's:11-11T/W's:12T-13,12,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 6-6T/W's 7T-8,18,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's 10-10T/W's 11T-12,18,OS,NO
12/23/2021,Outsole NB PL #4040V6,NB,M's:12-12T,18,OS,NO
12/24/2021,Heel Counter 2126,Adidas,No.1(3-5),1400,HC,NO
12/24/2021,Heel Counter 2126,Adidas,No.2(5.5-7.5),1600,HC,NO
12/24/2021,Heel Counter 2126,Adidas,No.3(8-10),200,HC,NO
12/24/2021,Heel Counter C4003R,Adidas,No.1(3-4.5),120,HC,NO
12/24/2021,Heel counter C9004R,Adidas,No.2(9K-10K),240,HC,NO
12/24/2021,Insole Board JV8-0425-1,NB,9.5,18,IB,NO
12/24/2021,Insole Board JV8-0425-1,NB,9.5-10,66,IB,NO
12/24/2021,Insole Board JV8-0425-1,NB,9.5,53,IB,NO
12/24/2021,Insole Board JV8-0665 LH-2,NB,9.5-10,18,IB,NO
12/24/2021,Outsole Agility FG P0/P1#42661,Adidas,8.5,6,OS,Color Chip
12/24/2021,TPU Shank Base Line 1.0 #50062001Color:Black 095A Size:12.5-13,Reebok,12.5-13,6,SHK,NO
12/24/2021,TPU Shank Base Line 1.0 #50062001Color:Black 095A Size:14-15,Reebok,14-15,12,SHK,NO
12/24/2021,TPU Shank Base Line 1.0 #50062001Color:Black 095A Size:M:11-12,Reebok,M:11-12,18,SHK,NO
12/24/2021,TPU Shank Base Line 1.0 #50062001Color:Black 095A Size:M:6.5-7.5(W:8-9),Reebok,M:6.5-7.5(W:8-9),18,SHK,NO
12/24/2021,TPU Shank Base Line 1.0 #50062001Color:Black 095A Size:M:8-9(W:9.5-10.5),Reebok,M:8-9(W:9.5-10.5),12,SHK,NO
12/24/2021,TPU Shank Base Line 1.0 #50062001Color:Black 095A Size:M:9.5-10.5(W:11-12),Reebok,M:9.5-10.5(W:11-12),18,SHK,NO
12/25/2021,Outsole Furon 6 FG #PFG002,NB,9.5-10,6,OS,NO
12/27/2021,Eyestay Zenchill XXII #59701-ET,,8-9,30,Others,NO
12/27/2021,Eyestay Zenchill XXII #59701-ET,,8-9,70,Others,NO
12/27/2021,Eyestay Zenchill XXII #59701-ET,,8-9,15,Others,NO
12/27/2021,Eyestay Zenchill XXII #59701-ET,,8-9,40,Others,NO
12/27/2021,Insole Board JV8-0425-1,NB,10.5-11,5,IB,NO
12/27/2021,Insole Board JV8-0425-1,NB,8.5-9,5,IB,NO
12/27/2021,Insole Board JV8-0425-1,NB,7.5-8,5,IB,NO
12/27/2021,Insole Board JV8-0425-1,NB,11.5-12,5,IB,NO
12/27/2021,Insole Board JV8-0425-1,NB,12.5-13,5,IB,NO
12/27/2021,Insole Board JV8-0425-1,NB,6.5-7,5,IB,NO
12/27/2021,Midsole Climawarm T&P #57531,Adidas,8.5,5,Others,NO
12/27/2021,Midsole Climawarm T&P #57531,Adidas,8.5,5,Others,NO
12/27/2021,Outsole Agility FG P0/P1#42661,Adidas,8.5,6,OS,NO
12/27/2021,Outsole Future FG-AG #FB1118,Puma,8,4,OS,NO
12/27/2021,Outsole Future FG-AG #FB1118,Puma,8,4,OS,NO
12/27/2021,Outsole Puma PACE #FB1065,Puma,7.5,3,OS,NO
12/28/2021,Heel Counter TS030,Puma,No.4(7.5-8.5),15,HC,NO
12/28/2021,Heel Counter TS030,Puma,No.2(4.5-5.5),11,HC,NO
12/28/2021,Heel Counter TS030,Puma,No.5(9-10),16,HC,NO
12/28/2021,Heel Counter TS030,Puma,No.3(6-7),16,HC,NO
12/28/2021,Heel counter TS033,Puma,No.2(4.5-5.5),54,HC,NO
12/28/2021,Heel counter TS033,Puma,No.5(9-10),206,HC,NO
12/28/2021,Heel counter TS033,Puma,No.4(7.5-8.5),228,HC,NO
12/28/2021,Heel counter TS033,Puma,No.1(3-4),36,HC,NO
12/28/2021,Heel counter TS033,Puma,No.3(6-7),206,HC,NO
12/28/2021,Heel counter TS033,Puma,No.7(12-13),110,HC,NO
12/28/2021,Heel counter TS033,Puma,No.6(10.5-11.5),165,HC,NO
12/28/2021,Outsole #PHG001,NB,9.5-10,5,OS,NO
12/29/2021,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,8.5-9,-5,SHK,NO
12/30/2021,Outsole #FB1079,Puma,8,20,OS,NO
12/30/2021,Outsole Agility FG P0/P1#42661,Adidas,8.5,20,OS,NO
12/30/2021,Outsole Future FG-AG #FB1118,Puma,8,10,OS,NO
12/30/2021,Outsole Future FG-AG #FB1118,Puma,8,10,OS,NO
12/30/2021,Outsole Future MG #FB1095,Puma,8-8.5,20,OS,NO
12/30/2021,Outsole Future MG #FB1095,Puma,8-8.5,20,OS,NO
12/30/2021,Outsole Future MG #FB1095,Puma,8-8.5,20,OS,NO
12/30/2021,Outsole Future MG #FB1095,Puma,8-8.5,20,OS,NO
12/30/2021,Outsole Future MxSG #FB1089,Puma,8,20,OS,NO
12/30/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,20,OS,NO
12/30/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,20,OS,NO
12/30/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,20,OS,NO
12/30/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,20,OS,NO
12/30/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,20,OS,NO
12/30/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,20,OS,NO
12/30/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,20,OS,NO
12/30/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,5,OS,NO
12/30/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,20,OS,NO
12/30/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,20,OS,NO
12/30/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,20,OS,NO
12/31/2021,Outsole #FB1079,Puma,8,4,OS,NO
12/31/2021,Outsole evoSPEED 360.5 FG#FB1010,Puma,8-8.5,5,OS,NO
12/31/2021,Outsole evoSPEED 360.5 FG#FB1010,Puma,8-8.5,5,OS,NO
12/31/2021,Outsole evoSPEED 360.5 FG#FB1010,Puma,8-8.5,5,OS,NO
12/31/2021,Outsole evoSPEED 360.5 FG#FB1010,Puma,8-8.5,5,OS,NO
12/31/2021,Outsole evoSPEED 360.5 FG#FB1010,Puma,8-8.5,5,OS,NO
12/31/2021,Outsole Game Changer Pro #FB1043,Puma,6.5,4,OS,NO
12/31/2021,Outsole Game Changer SG#FB1044,Puma,6.5,4,OS,NO
1/3/2022,Outsole Cloud X2 #ON054-RB,ON Running,10,50,OS,NO
1/3/2022,TPU Upper single density Ultra boost ST #AD-39031SD,,8-9,5,Others,NO
1/3/2022,TPU Upper single density Ultra boost ST #AD-39031SD,,8-9,5,Others,Color Chip
1/3/2022,TPU Upper single density Ultra boost ST #AD-39031SD,,8-9,5,Others,Color Chip
1/3/2022,TPU Upper single density Ultra boost ST #AD-39031SD,,8-9,5,Others,Color Chip
1/3/2022,TPU Upper single density Ultra boost ST #AD-39031SD,,8-9,5,Others,Color Chip
1/3/2022,TPU Upper single density Ultra boost ST #AD-39031SD,,8-9,5,Others,Color Chip
1/4/2022,Inlay #XC5000V4,NB,M:7.5-9/W:9-10.5,8,Others,NO
1/4/2022,Inlay #XC5000V4,NB,M:3.5-5/W:5-6.5,8,Others,NO
1/4/2022,Inlay #XC5000V4,NB,M:9.5-11/W:11-12.5,8,Others,NO
1/4/2022,Inlay #XC5000V4,NB,M:5.5-7/W:7-8.5,8,Others,NO
1/4/2022,Inlay #XC5000V4,NB,M:11.5-13,8,Others,NO
1/4/2022,Inlay #XC5000V4,NB,M:14,4,Others,NO
1/4/2022,Shank Answer IV R1116D,Reebok,M:8.5-9,15,SHK,NO
1/5/2022,Outsole NB#MB3000V4,NB,9-9.5,5,OS,NO
1/5/2022,Outsole Puma #FB1103,,7.5,10,OS,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,14,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,4,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,10.5,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,15,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,10,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,6.5,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,9.5,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,13,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,5.5,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,14.5,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,5,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,16,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,7,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,8.5,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,7.5,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,8,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,6,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,3.5,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,12,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,11,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,9,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,12.5,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,11.5,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,13.5,3,Others,NO
1/5/2022,Shank insert Yeezy Boost 350V2 #AD-927,Adidas,4.5,3,Others,NO
1/6/2022,Outsole Future MG #FB1095,Puma,8-8.5,12,OS,NO
1/6/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,12,OS,NO
1/6/2022,PANEL ULTRA 4D #AD30832,Adidas,No.2(8-9),10,Others,Color Chip
1/6/2022,Shank Propelv4 #PROPELV4,NB,M:9.5-10.5/W:11-12,20,SHK,NO
1/6/2022,Shank Propelv4 #PROPELV4,NB,M:5-6/W:6.5-7.5,20,SHK,NO
1/7/2022,Panel EQ19 RUN #55178,Adidas,5-5.5,45,Others,NO
1/7/2022,Panel EQ19 RUN #55178,Adidas,8-8.5,45,Others,NO
1/7/2022,TPU Cage Ultra Boost 5.0 DNA C #AD-58700,Adidas,11K-12K,50,Others,NO
1/8/2022,Outsole Quickframe 2.0 #43685,,8.5,30,OS,NO
1/8/2022,Outsole Quickframe 2.0 #43685,,8.5,30,OS,NO
1/10/2022,Outsole Quickframe 2.0 #43685,,8.5,40,OS,NO
1/10/2022,Panel EQ19 RUN #55178,Adidas,8-8.5,10,Others,NO
1/10/2022,Panel EQ19 RUN #55178,Adidas,8-8.5,10,Others,NO
1/10/2022,Panel EQ19 RUN #55178,Adidas,8-8.5,10,Others,NO
1/10/2022,Panel EQ19 RUN #55178,Adidas,8-8.5,10,Others,NO
1/10/2022,Panel EQ19 RUN #55178,Adidas,8-8.5,10,Others,NO
1/10/2022,Panel EQ19 RUN #55178,Adidas,8-8.5,10,Others,NO
1/11/2022,Heel counter TS042,Puma,No.4(7.5-8.5),-5,HC,NO
1/11/2022,Internal Plates Apos D2C,Apos,7.5,300,Others,NO
1/11/2022,Internal Plates Apos D2C,Apos,7.5,300,Others,NO
1/11/2022,Outsole Apos D2C,Apos,7.5,30,OS,NO
1/11/2022,Outsole Evo Speed 5 NG FG J´s#FB1017,Puma,3-3.5,10,OS,NO
1/11/2022,Outsole Furon 6 FG #PFG002,NB,9.5-10,20,OS,NO
1/11/2022,Outsole Future MxSG #FB1089,Puma,8,10,OS,NO
1/11/2022,Outsole Future MxSG #FB1089,Puma,9,5,OS,NO
1/11/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,10,OS,NO
1/11/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,10,OS,NO
1/11/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,6,10,OS,NO
1/11/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,9,5,OS,NO
1/11/2022,Outsole Game Changer Pro #FB1043,Puma,7.5,7,OS,NO
1/11/2022,Outsole Game Changer SG#FB1044,Puma,7.5,4,OS,NO
1/11/2022,Pods Apos D2C,Apos,7.5,15,Others,NO
1/11/2022,Pods Apos D2C,Apos,7.5,15,Others,NO
1/11/2022,Shank Apos D2C,Apos,7.5,15,SHK,NO
1/11/2022,Shank Apos D2C,Apos,7.5,15,SHK,NO
1/13/2022,Midsole Blades Adizero SUB 2 #AD-53755,Adidas,3.5-4.5,1,Others,NO
1/13/2022,Midsole Blades Adizero SUB 2 #AD-53755,Adidas,9.5-10.5,1,Others,NO
1/13/2022,Midsole Blades Adizero SUB 2 #AD-53755,Adidas,8-9,1,Others,NO
1/13/2022,Midsole Blades Adizero SUB 2 #AD-53755,Adidas,11-12,1,Others,NO
1/13/2022,Midsole Blades Adizero SUB 2 #AD-53755,Adidas,6.5-7.5,1,Others,NO
1/13/2022,Midsole Blades Adizero SUB 2 #AD-53755,Adidas,12.5-13.5,1,Others,NO
1/13/2022,Midsole Blades Adizero SUB 2 #AD-53755,Adidas,5-6,1,Others,NO
1/13/2022,Outsole evoSPEED 360.5 FG#FB1010,Puma,8-8.5,5,OS,NO
1/13/2022,Panel EQ19 RUN #55178,Adidas,8-8.5,20,Others,NO
1/13/2022,Panel EQ19 RUN #55178,Adidas,8-8.5,20,Others,NO
1/13/2022,Panel EQ19 RUN #55178,Adidas,8-8.5,20,Others,NO
1/13/2022,Shank (Plate) Adizero Pro V2 #AD-52582,Adidas,8.5-9,4,SHK,NO
1/14/2022,Heel Counter C4003R,Adidas,No.2(5-6),600,HC,NO
1/14/2022,Heel counter C9004R,Adidas,No.2(9K-10K),200,HC,NO
1/14/2022,Heel counter C9004R,Adidas,No.5(13.5K-1.5),200,HC,NO
1/14/2022,Heel Counter TS030,Puma,No.4(7.5-8.5),20,HC,NO
1/14/2022,Heel Counter TS030,Puma,No.2(4.5-5.5),18,HC,NO
1/14/2022,Heel Counter TS030,Puma,No.1(3-4),23,HC,NO
1/14/2022,Heel counter TS033,Puma,No.4(7.5-8.5),8,HC,NO
1/14/2022,Outsole Future MG #FB1095,Puma,8-8.5,20,OS,NO
1/14/2022,Outsole Future MG #FB1095,Puma,8-8.5,20,OS,NO
1/14/2022,PANEL ULTRA 4D #AD30832,Adidas,8-9,20,Others,NO
1/14/2022,PANEL ULTRA 4D #AD30832,Adidas,8-9,2,Others,NO
1/17/2022,Midsole Climawarm T&P #57531,Adidas,5.5,1,Others,NO
1/17/2022,Outsole Pace Mx SG.1.2 #FB1066,Puma,8,15,OS,NO
1/18/2022,Heel counter TS042,Puma,No.1(3-4),33,HC,NO
1/18/2022,Midsole Climawarm T&P #57531,Adidas,8.5,15,Others,NO
1/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,7,7,OS,NO
1/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,10,7,OS,NO
1/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,4,3,OS,NO
1/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,7,OS,NO
1/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,5,3,OS,NO
1/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,11,5,OS,NO
1/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,6,5,OS,NO
1/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,9,7,OS,NO
1/20/2022,Outsole Tekela 4 FG #PFG004,NB,10.5-11,50,OS,NO
1/20/2022,Outsole Tekela V2 FG #PFG001,NB,10.5-11,1,OS,NO
1/20/2022,Outsole Tekela V2 FG #PFG001,NB,9.5-10,1,OS,NO
1/20/2022,Outsole Tekela V2 FG #PFG001,NB,8.5-9,1,OS,NO
1/20/2022,Outsole Tekela V2 FG #PFG001,NB,12.5-13,1,OS,NO
1/20/2022,Outsole Tekela V2 FG #PFG001,NB,6.5-7,1,OS,NO
1/20/2022,Outsole Tekela V2 FG #PFG001,NB,7.5-8,1,OS,NO
1/20/2022,Outsole Tekela V2 FG #PFG001,NB,11.5-12,1,OS,NO
1/20/2022,Panel EQ19 RUN #55178,Adidas,5-5.5,60,Others,NO
1/20/2022,PANEL ULTRA 4D #AD30832,Adidas,8-9,5,Others,NO
1/20/2022,TPU Cage Ultra Boost 5.0 DNA C #AD-58700,Adidas,2.5,30,Others,NO
1/20/2022,TPU Cage Ultra Boost 5.0 DNA C #AD-58700,Adidas,10K-10.5K,30,Others,NO
1/20/2022,TPU Lateral & Medial #BBKLV3,NB,9.5-11,7,Others,NO
1/20/2022,TPU Lateral & Medial #BBKLV3,NB,9.5-11,24,Others,NO
1/20/2022,TPU Lateral & Medial #BBKLV3,NB,9.5-11,4,Others,NO
1/20/2022,TPU Lateral & Medial #BBKLV3,NB,9.5-11,4,Others,NO
1/20/2022,TPU Lateral & Medial #BBKLV3,NB,9.5-11,4,Others,NO
1/20/2022,TPU Lateral & Medial #BBKLV3,NB,9.5-11,4,Others,Color Chip
1/20/2022,TPU Lateral & Medial #BBKLV3,NB,9.5-11,4,Others,NO
1/21/2022,Outsole Future MG #FB1095,Puma,9-9.5,6,OS,NO
1/21/2022,Outsole Future MG #FB1095,Puma,7-7.5,3,OS,NO
1/21/2022,PANEL ULTRA 4D #AD30832,Adidas,8-9,20,Others,NO
1/22/2022,Outsole Wire 8 #40534,Brooks,12,12,OS,NO
1/22/2022,Outsole Wire 8 #40534,Brooks,5-5.5,12,OS,NO
1/22/2022,Outsole Wire 8 #40534,Brooks,6-6.5,12,OS,NO
1/22/2022,Outsole Wire 8 #40534,Brooks,7-7.5,12,OS,NO
1/24/2022,Bottom Layer Spectrum SPC SS25 #FT-21009-P0,Adidas,8.5,10,Others,NO
1/24/2022,Bottom Layer Spectrum SPC SS25 #FT-21009-P0,Adidas,8.5,10,Others,NO
1/24/2022,Bottom Layer Spectrum SPC SS25 #FT-21009-P0,Adidas,8.5,10,Others,NO
1/24/2022,Outsole Furon 6 FG #PFG002,NB,7.5-8,7,OS,NO
1/24/2022,Second Layer Spectrum SPC SS25 #FT-21009-P0,Adidas,8.5,10,Others,NO
1/24/2022,Second Layer Spectrum SPC SS25 #FT-21009-P0,Adidas,8.5,10,Others,NO
1/24/2022,Second Layer Spectrum SPC SS25 #FT-21009-P0,Adidas,8.5,10,Others,NO
1/25/2022,Outsole Future MxSG #FB1089,Puma,8,27,OS,NO
1/25/2022,Outsole Future MxSG #FB1089,Puma,8.5,7,OS,NO
1/25/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,9,OS,NO
1/25/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,9.5,11,OS,NO
1/25/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,7,15,OS,NO
1/25/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,7.5,21,OS,NO
1/25/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,10,22,OS,NO
1/25/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,10.5,15,OS,NO
1/25/2022,Panel EQ19 RUN #55178,Adidas,5-5.5,40,Others,NO
1/25/2022,Panel EQ19 RUN #55178,Adidas,5-5.5,20,Others,NO
1/25/2022,Panel EQ19 RUN #55178,Adidas,8-8.5,20,Others,NO
1/26/2022,Insole Board JV8-0425-1,NB,7,1,IB,NO
1/26/2022,Outsole Future MG #FB1095,Puma,8-8.5,5,OS,NO
1/26/2022,Outsole Future MG #FB1095,Puma,8-8.5,5,OS,Color Chip
1/26/2022,Outsole Future MG #FB1095,Puma,8-8.5,5,OS,NO
1/26/2022,Outsole Future MG #FB1095,Puma,8-8.5,5,OS,NO
1/26/2022,Outsole Future MG #FB1095,Puma,8-8.5,5,OS,Color Chip
1/26/2022,Outsole Quickframe 2.0 #43685,,11.5,10,OS,NO
1/26/2022,Outsole Quickframe 2.0 #43685,,9,10,OS,NO
1/26/2022,Panel EQ19 RUN #55178,Adidas,8-8.5,20,Others,NO
1/27/2022,Outsole Future MxSG #FB1089,Puma,8,7,OS,NO
1/27/2022,Outsole Future MxSG #FB1089,Puma,7,3,OS,NO
1/27/2022,Outsole Future MxSG #FB1089,Puma,9.5,3,OS,NO
1/27/2022,Outsole Future MxSG #FB1089,Puma,10,3,OS,NO
1/27/2022,Outsole Future MxSG #FB1089,Puma,10.5,3,OS,NO
1/27/2022,Outsole Future MxSG #FB1089,Puma,8.5,5,OS,NO
1/27/2022,Outsole Future MxSG #FB1089,Puma,6.5,3,OS,NO
1/27/2022,Outsole Future MxSG #FB1089,Puma,6,3,OS,NO
1/27/2022,Outsole Future MxSG #FB1089,Puma,11,3,OS,NO
1/27/2022,Outsole Future MxSG #FB1089,Puma,11.5,3,OS,NO
1/27/2022,Outsole Future MxSG #FB1089,Puma,7.5,3,OS,NO
1/27/2022,Outsole Future MxSG #FB1089,Puma,9,2,OS,NO
1/27/2022,Outsole NB#MB3000V4,NB,9-9.5,6,OS,NO
1/27/2022,Outsole NB#MB3000V4,NB,9-9.5,60,OS,NO
1/27/2022,Outsole NB#MB3000V4,NB,9-9.5,6,OS,NO
1/27/2022,Outsole NB#MB3000V4,NB,6-6.5,6,OS,NO
1/27/2022,Outsole NB#MB3000V4,NB,6-6.5,42,OS,NO
1/27/2022,Outsole Olympic Plate #AD-06636,,8-8.5,3,OS,NO
1/27/2022,TPU BB2WXYV3,NB,M:9.5-10.5/W:11-12,7,Others,Color Chip
1/28/2022,Outsole Evo Speed 5 NG FG J´s#FB1017,Puma,3-3.5,5,OS,NO
1/28/2022,Outsole evoSPEED 360.5 FG#FB1010,Puma,8-8.5,5,OS,NO
1/28/2022,Outsole evoSPEED 360.5 FG#FB1010,Puma,8-8.5,5,OS,NO
1/28/2022,Outsole evoSPEED 360.5 FG#FB1010,Puma,8-8.5,5,OS,NO
1/28/2022,Outsole Future FG-AG #FB1118,Puma,8,15,OS,NO
1/28/2022,Outsole Future FG-AG #FB1118,Puma,8,5,OS,NO
1/28/2022,Outsole Future MG #FB1095,Puma,8-8.5,10,OS,NO
1/28/2022,Outsole Future MG #FB1095,Puma,8-8.5,4,OS,NO
1/28/2022,Outsole Future MG #FB1095,Puma,8-8.5,4,OS,NO
1/28/2022,Outsole Future MG #FB1095,Puma,8-8.5,4,OS,NO
1/28/2022,Outsole Future MG Jr #FB1096,Puma,3-3.5,4,OS,NO
1/28/2022,Outsole Future MG Jr #FB1096,Puma,3-3.5,4,OS,NO
1/28/2022,Outsole Future MxSG #FB1119,Puma,8,10,OS,NO
1/28/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,3,OS,NO
2/7/2022,Outsole Furon 6 FG #PFG002,NB,9.5-10,5,OS,NO
2/7/2022,Outsole NB Composite COMPV1,NB,9.5-10,5,OS,NO
2/7/2022,Outsole Tekela 4 FG #PFG004,NB,9.5-10,5,OS,NO
2/7/2022,Outsole Tekela 4 FG #PFG004,NB,9.5-10,5,OS,NO
2/7/2022,Outsole Tekela 4 FG #PFG004,NB,7.5-8,4,OS,NO
2/7/2022,Outsole Tekela 4 FG #PFG004,NB,11.5-12,4,OS,NO
2/7/2022,Outsole Tekela 4 FG #PFG004,NB,12.5-13,4,OS,NO
2/7/2022,Outsole Tekela 4 FG #PFG004,NB,6.5-7,4,OS,NO
2/7/2022,Panel EQ19 RUN #55178,Adidas,5-5.5,30,Others,NO
2/8/2022,Outsole ELMN8 V7 #40533,Brooks,9-9.5,1,OS,NO
2/8/2022,Outsole ELMN8 V7 #40533,Brooks,9-9.5,1,OS,NO
2/8/2022,Outsole ELMN8 V7 #40533,Brooks,9-9.5,6,OS,NO
2/8/2022,Outsole ELMN8 V7 #40533,Brooks,9-9.5,1,OS,NO
2/8/2022,Outsole ELMN8 V7 #40533,Brooks,9-9.5,1,OS,NO
2/8/2022,Outsole ELMN8 V7 #40533,Brooks,9-9.5,6,OS,NO
2/8/2022,Outsole ELMN8 V7 #40533,Brooks,9-9.5,1,OS,NO
2/8/2022,Outsole ELMN8 V7 #40533,Brooks,9-9.5,6,OS,NO
